Date,AAPL,MSFT,GOOGL,JPM,XOM,JNJ,AMZN,BRK-B
2022-09-27,72350171,49009865,31810950,64345893,56838700,73745065,17390785,69520716
2022-09-28,32456057,78539547,31990515,19704863,51535063,39232343,45431882,33386596
2022-09-29,63515114,57033180,51325466,72683884,63125850,63890549,19011179,33016653
2022-09-30,37197928,65281422,40308552,26458929,30759622,15623761,47825956,30013322
2022-10-03,59882342,33292770,15671253,72416930,25283336,27511661,33004666,47233240
2022-10-04,35229717,33361861,41719009,36217984,18031402,67896175,39883071,69385886
2022-10-05,23433840,58390347,47260205,30531310,18436386,39616550,79025914,40033337
2022-10-06,67777488,45788206,38465520,20276473,48750393,31234016,21480247,70284813
2022-10-07,30140449,62484197,21911616,78874028,56291531,44354480,74671333,65392888
2022-10-10,30463365,65283084,49560584,71831364,77803284,40764822,51078488,66684166
2022-10-11,46770093,79060764,21615379,15115064,18746050,30477848,70161706,45626391
2022-10-12,37229189,77467218,74414068,51144076,19126030,43494820,69644244,17546288
2022-10-13,28609569,51785218,58660242,59093557,68837908,47707994,46423273,45264931
2022-10-14,16379904,48432455,37403427,62950852,58447817,46069056,29517667,61122921
2022-10-17,44014857,36453319,51816763,38986619,44263648,43364628,57179464,62252393
2022-10-18,55907604,62337462,69325415,45629215,33919213,40451322,15046475,59236590
2022-10-19,16437188,43616825,62727148,58483890,52633594,36630192,72984521,52350259
2022-10-20,50210753,35193619,35602307,26955732,77120243,18453705,29582970,35913579
2022-10-21,49093077,39416430,74372424,31694935,46305989,54325918,53958061,31646568
2022-10-24,41737775,39467331,72245800,62665791,28739905,27170987,15999044,53467970
2022-10-25,70686200,46499954,20015551,29887035,21404892,17459288,42273248,35032750
2022-10-26,69856769,58741634,39803477,51612753,39355446,31581075,30603780,55504299
2022-10-27,31374601,52175852,63294603,50755284,18429031,55004152,44119055,27159833
2022-10-28,54387233,42554951,38413609,30039285,42751264,67274497,48019070,16931886
2022-10-31,26218063,63815958,72033002,47902537,63324284,16149302,52857380,61590041
2022-11-01,38689071,35720655,69021286,77982807,22888323,21380655,27789220,77323072
2022-11-02,45224818,30111500,53041288,77048615,68058810,31742926,55727836,41292174
2022-11-03,59446332,58838658,72287301,71779374,48327427,51032923,72820049,25775690
2022-11-04,79032422,28028847,63167634,59881364,60325212,66362060,64990364,50222500
2022-11-07,75910677,76597704,24583663,69679512,43101860,65500209,42500933,64482374
2022-11-08,55104523,62238971,16208957,73365555,64305277,68728507,35897332,64483275
2022-11-09,39567790,49806093,54786734,48015483,37771515,29001139,28004753,20899507
2022-11-10,68698471,43630348,66473414,34881016,22921275,63143733,52253279,78958520
2022-11-11,25999077,32891316,57719684,49893050,25202707,25331789,73446715,39576421
2022-11-14,55925115,22816184,71591119,22735167,63504104,53301297,15380457,50845301
2022-11-15,67499002,63503110,43529536,78095702,60826774,64985985,37668334,27078274
2022-11-16,41263177,33286606,65856306,32364117,39098028,19748065,21741150,28376361
2022-11-17,54993954,67339526,70950884,28728195,63438225,32362914,56219517,27985977
2022-11-18,36825215,70043685,74507174,40539745,57215024,44353828,26301559,29403636
2022-11-21,69716658,57258657,79773330,74723895,36467352,64935896,59741365,59784601
2022-11-22,36595966,72560488,63785397,45360133,57245952,53155631,24931274,66704821
2022-11-23,70323184,67135701,39885412,61184347,48432821,69881077,78458969,21733789
2022-11-24,74544511,58036055,31780412,22912798,66139007,38113982,35220635,53199199
2022-11-25,65047007,54835760,24938256,65739298,64241934,35530638,76143194,60526883
2022-11-28,52026182,36247972,68989567,71004393,33710846,27774667,62472978,71533676
2022-11-29,69806804,73811819,64509081,18729046,51715489,20617789,21670264,58583666
2022-11-30,51319763,76569024,37907093,59748613,32841583,75056968,55349036,22999780
2022-12-01,73401945,24734409,54660093,45803919,79277907,24466617,42935514,79031094
2022-12-02,23976766,51382186,22142727,58137537,58382645,78384350,15067258,72842746
2022-12-05,51185155,62629519,64718204,52169815,34544100,37832461,65017853,79955445
2022-12-06,43997485,75302957,27067196,32547664,37003263,36934044,28692051,53219665
2022-12-07,32642355,19953799,51158112,27040556,79449242,40063988,67609922,30183092
2022-12-08,31152789,75411248,75190273,76656640,48209685,58705711,53597775,37879380
2022-12-09,24967246,78082456,59610333,61929221,74091954,59705322,17162790,37154011
2022-12-12,22543159,79651569,37986990,31747076,25616196,67760229,35802347,52252463
2022-12-13,20384935,73570763,42950611,52373560,37107169,74616809,41996828,34861519
2022-12-14,27155092,23351184,32636027,76325932,43561446,46842171,73078158,37982831
2022-12-15,29514254,74737753,35841553,39903926,42559490,53177223,45809373,38025179
2022-12-16,34678933,44025773,62301994,20274033,49654416,24641647,61900647,54024021
2022-12-19,38063155,27612975,64736184,67171868,46433559,54695426,47157814,55941010
2022-12-20,63118363,52293901,59607689,40300235,30096983,63999489,22194608,54634799
2022-12-21,38593741,64273768,18636119,52706342,24583490,15023439,67244416,16937536
2022-12-22,33988954,57197411,76777399,34454894,38207276,24795154,70449628,67653278
2022-12-23,54247228,76803384,35334211,48967042,63209094,25890077,47058356,55473459
2022-12-26,74010024,67530966,50221540,60404783,50949144,40782888,15804350,15775411
2022-12-27,72154215,37034602,17853507,72510208,49675447,61875023,47250909,77177705
2022-12-28,17639929,28856901,39370764,77336922,23931138,79868638,28990759,43477793
2022-12-29,18133211,68426158,41947160,44656879,26191374,33263925,36640557,56067245
2022-12-30,42434009,58105220,40790412,15052055,25302940,36326009,22744287,19603205
2023-01-02,62698800,64309098,31450961,53901821,74541937,53648091,69291593,72949787
2023-01-03,64574334,15420888,73125052,64418539,25323740,70395843,39189490,53433794
2023-01-04,39217665,23295953,31105466,21943122,22172937,32021577,24842055,46420894
2023-01-05,26616152,41528957,33931543,29039994,68717023,61873266,71852914,22402447
2023-01-06,16726199,45663820,19070081,16136263,66203158,66814636,46505187,19250704
2023-01-09,61413053,70901738,24538735,31055862,55140326,72302033,73467561,63611371
2023-01-10,27756935,48744717,78719968,26931243,44026696,66237678,62996982,61192794
2023-01-11,20071915,34973915,76210169,17497838,53145636,76514655,76154210,51524978
2023-01-12,47005216,76237905,31614866,75690177,53165747,30618461,56989411,21211095
2023-01-13,15443945,17211130,52471432,45511356,21808807,70400355,78843055,31193427
2023-01-16,72713651,32984955,48016347,78239901,47172941,69974472,74269431,51379551
2023-01-17,21310114,73508606,76398562,41794461,44822531,72794979,74258403,50016802
2023-01-18,65352901,75921272,25603512,20129584,36113023,36467164,70467096,59526988
2023-01-19,68934758,51682843,56727974,37539942,22808915,38494287,18456211,71217455
2023-01-20,17276787,20130418,50905148,34077036,65683419,43035419,53233020,69030506
2023-01-23,75974870,27977207,27876169,48411231,59130573,52511828,32275197,24191571
2023-01-24,56245272,34494042,58762496,24989056,19546475,37506047,45906220,33221178
2023-01-25,44018490,16488543,45948393,25206373,77118625,67121454,70022324,52183599
2023-01-26,38278769,37630510,46339092,52097676,75479564,45785527,79752080,71857598
2023-01-27,57893202,46905928,66595656,16838346,57799838,41706369,15867414,37404083
2023-01-30,30342276,54483623,64713851,55957065,23482784,41132859,32585560,76480065
2023-01-31,63754994,68033951,71788590,44496687,29275443,23469178,57587967,75297283
2023-02-01,49829066,50992019,51323086,46493562,57278054,64903981,23555195,38633754
2023-02-02,17755063,21417115,22061944,22566169,28154587,29998645,72031736,68519163
2023-02-03,78772939,46123936,41548036,43689143,44019839,18926427,47971888,47876248
2023-02-06,48091145,43318787,41424936,21911542,24184344,46797603,75500702,79806787
2023-02-07,16228807,37364973,35653561,71229779,22846431,49507005,22717957,43412795
2023-02-08,40288599,32888504,62262613,58985936,50406472,33554398,23563455,45381663
2023-02-09,70495163,35075489,26569471,31623683,73811547,66025568,48918643,79859792
2023-02-10,64840603,58714543,46922728,65491524,15899321,20694166,43826807,29180224
2023-02-13,47134440,30442242,54611606,24053883,55953950,15435643,27058302,69201888
2023-02-14,79825507,78040409,50787846,37293398,18735568,68340840,68751747,75790045
2023-02-15,61457316,39093575,25031671,46662509,64225844,51629584,41620647,71327172
2023-02-16,56156180,27838405,21134678,27593459,51074454,36568560,73960147,27377205
2023-02-17,19463158,57547151,56947371,24788041,68516620,56102784,38888104,77418571
2023-02-20,23803208,58095831,66897624,62166637,77265142,41787222,38906357,39619237
2023-02-21,37958638,27299695,30911898,51964763,33925065,57309487,78549696,48464479
2023-02-22,50823502,38100902,52531240,37966368,54709775,53956314,24766892,56495845
2023-02-23,52967791,25832477,39407941,77977706,35712069,29645720,32422425,74938552
2023-02-24,42199725,40913772,57155894,35288665,74432367,33735519,31611041,52631760
2023-02-27,22640167,25947852,53298785,42182774,62267018,59784594,26919094,30329465
2023-02-28,34608785,71925892,78704254,59672241,65319353,24814615,66529609,45245877
2023-03-01,22322153,28811224,66885064,66746095,22870579,28376632,63479894,43832620
2023-03-02,58391803,32608851,39037435,68789980,68072834,68586946,50988914,30671847
2023-03-03,51073939,45737525,17956156,17180122,74227355,28464891,55068720,57343647
2023-03-06,62009221,50021649,78694640,49270609,75925180,61660043,20693847,78161495
2023-03-07,66588363,17744686,34058912,20412199,59158120,66985634,37334732,69862987
2023-03-08,57023297,35007761,30030066,76357115,63108366,64999950,58284124,21747502
2023-03-09,33303750,39355905,49687675,26503817,53844731,72704080,75180409,74184255
2023-03-10,32601359,56111497,48559109,61697209,33144041,28491953,26077997,29982494
2023-03-13,72678210,15231414,23593188,24440105,61334323,36104159,24543514,28834386
2023-03-14,31001900,27839724,31907550,51573764,18828471,57515206,50027294,35415772
2023-03-15,43180762,42229553,31202721,15479177,17120556,33923218,74872554,68192148
2023-03-16,63445041,31584878,64778856,64252721,30539152,51570182,56572233,78268057
2023-03-17,69134634,17402110,69889533,75211732,46594054,40832319,54875742,17732467
2023-03-20,78442983,16643083,79990556,49075749,24904283,27399812,16145318,48543312
2023-03-21,45284261,58958766,70494073,35603778,23489573,64328185,49198345,49731848
2023-03-22,15371616,79320625,42217933,73499047,69057996,15058791,45962647,52811476
2023-03-23,33737371,26791470,34286179,63884318,18316219,28379028,19073184,28944561
2023-03-24,77344320,41576632,73152355,50063229,39863184,59919407,28012493,73753083
2023-03-27,24163766,44347254,20827316,18926888,56521934,56764274,62662434,17123361
2023-03-28,68042175,20050058,42047758,17024676,64656611,39700088,76669996,46955786
2023-03-29,33546183,15021650,76416967,27655740,75657883,15139118,37250401,20340534
2023-03-30,29451300,49959394,15558745,40813761,71055822,78443782,36092752,50498387
2023-03-31,74636639,68355494,40732643,70534401,61245613,55822948,30392148,49676404
2023-04-03,73701691,42039028,29884399,28982694,51511860,37722262,29957663,38278705
2023-04-04,48833647,79133869,63701012,67483952,76249866,71886602,45103234,43194286
2023-04-05,64303146,51467725,60741083,72891753,62048759,17726217,64199673,56794150
2023-04-06,17843236,25727797,57137283,69884587,54880030,37639736,67036558,31998735
2023-04-07,27126467,64363500,62698365,55069281,75927107,25739924,57742151,58934526
2023-04-10,22379933,40372075,27840143,57029609,67000738,45461750,49795871,43476984
2023-04-11,40439173,38602903,51425173,39976147,30998177,34247610,59067621,70824668
2023-04-12,77839149,52398760,56464523,65253152,59142473,32366568,40446041,64887360
2023-04-13,37931189,39556224,49171855,15984131,62608029,58310944,32371711,78477713
2023-04-14,71366866,29701106,57533682,70207084,62719596,47115603,54876253,68090618
2023-04-17,46853087,37797226,40802855,73081259,39628563,56970464,56409288,34669951
2023-04-18,50515016,55676214,17865893,19878154,74220764,22026855,22264888,30390293
2023-04-19,43898827,27458709,25391977,61259881,32888761,18804130,61904607,78831751
2023-04-20,38000970,53727318,79521316,46511086,27095284,55859169,33330122,71856646
2023-04-21,37362925,19513207,16250844,63103684,23477852,52198653,68289685,64617240
2023-04-24,45781302,24805301,15916094,39717528,68371030,61406627,71729761,47923613
2023-04-25,75136463,46239442,36066577,28915952,79566968,23661978,45416488,22988321
2023-04-26,32355904,41060625,58030025,39458363,55602801,22707410,16423249,47920875
2023-04-27,64439294,73382411,48801321,62969060,23582676,69999466,62153810,54889071
2023-04-28,19226156,67056502,72050790,58164833,39510575,27928708,76996213,77566120
2023-05-01,71087540,45174939,63383953,26729096,64922730,16040062,28863761,64083251
2023-05-02,65122260,74103067,33242304,77176709,78456393,47150748,36222948,25871882
2023-05-03,42640477,70027643,71479526,70536017,31686312,53343671,17742353,57033294
2023-05-04,56537804,16008314,38392532,64114573,15657739,35515849,26006475,18812258
2023-05-05,60145249,69740256,28458496,30225106,66607069,57103927,42406339,38282710
2023-05-08,56682179,34270546,37046478,38138509,42767676,31653946,63712174,34445940
2023-05-09,69559643,41883611,29756739,54459879,37893874,36669110,24201194,33490412
2023-05-10,44754469,46312762,52738683,15945424,49250912,28622631,27316570,35323796
2023-05-11,62384057,38507635,60055292,44578939,24717137,72866124,37832178,40268315
2023-05-12,39114910,45271740,55392595,67290402,36941837,16817820,55350980,68513484
2023-05-15,40698550,55160381,69607190,49193500,38535893,23049412,35122757,18381281
2023-05-16,35729471,69727856,20236840,63845865,79253247,76294073,61370764,18920549
2023-05-17,69148890,32488932,30954465,58802064,55773140,45557241,26630166,68231173
2023-05-18,79364356,34544473,50297659,30694202,64306496,72024314,67727145,67104555
2023-05-19,70322136,79370273,25760301,16371242,71578544,52227979,59472887,41111683
2023-05-22,79018562,65036862,44335471,35440391,55787306,71239231,45481624,47054404
2023-05-23,65571616,56096674,22660064,37927424,63985459,44812410,61351213,21641319
2023-05-24,74009219,43001447,30763809,45351724,33720635,57697420,44279299,65496453
2023-05-25,17592536,22359055,32363686,33797364,75502670,20118037,49016243,20774612
2023-05-26,59918675,31691493,72502012,16160675,69938659,43668007,76504502,71976539
2023-05-29,43466841,67031308,35751625,37695558,35103470,68176462,78658847,69765954
2023-05-30,20504381,54665277,43470965,19036589,67761013,24519308,37101547,43400150
2023-05-31,32296381,32122646,48731648,65071428,64466069,25967680,71611982,36903634
2023-06-01,69745732,40994235,69980940,77999575,68304351,74420405,71335705,64873396
2023-06-02,35218082,67189493,33953728,17726427,50941549,45977061,79337449,15004554
2023-06-05,52432795,67837013,18683460,36550141,64116725,66089406,52848714,19177969
2023-06-06,76963740,58883023,76256271,73411498,32797792,64501546,41256968,79512969
2023-06-07,43190067,48511963,57066702,68470480,32462521,59029548,65055946,42655865
2023-06-08,66359205,30380463,33595568,50604708,64169384,32704244,47138433,28550555
2023-06-09,55990129,29152098,35021787,47683027,26955962,73317875,60403116,17421267
2023-06-12,20898885,38089595,51448990,68141506,45486438,16828864,29595738,53056939
2023-06-13,45570706,56689772,74356694,78565220,65788630,19282378,67329717,38468659
2023-06-14,56156155,49401837,16480175,71305369,61363306,24545529,24093433,47982107
2023-06-15,22946155,62582023,16829484,67347790,30189686,74986666,34620569,65401116
2023-06-16,30850872,25680555,33444906,19587826,34274753,16504895,53465479,59590535
2023-06-19,25384778,64063350,46932048,69876591,54754945,73123477,46998335,79393554
2023-06-20,60831617,65565110,63070000,17691207,62545509,43788706,29980860,77811188
2023-06-21,54242670,54897301,36196641,51804492,23916726,20297083,29108436,28372911
2023-06-22,62428971,34763284,58912076,39784815,43236786,77012146,69610196,73132090
2023-06-23,41371947,67300569,22217037,18971586,42087772,71114731,21698055,75467028
2023-06-26,21703560,18401447,20017226,46987904,39313587,46236613,47969856,40147217
2023-06-27,75336852,26038804,27300059,32151560,24596013,74956891,77229861,18907336
2023-06-28,33562775,45742424,17746153,22021982,26598203,52717406,36293753,78989763
2023-06-29,57251489,27176872,40138143,62465320,28536066,56865206,63231948,31946856
2023-06-30,44012949,37292544,63212066,34629173,17786278,35403207,70600968,72561368
2023-07-03,15533634,60643397,32881404,55026777,45359110,30058948,31043227,63919841
2023-07-04,35709963,65205334,63859258,33325712,16867427,50773801,18988485,50731528
2023-07-05,45421467,40576050,45707007,15295863,28386012,69672053,40907950,53892680
2023-07-06,57133277,70701567,27098334,77694433,41623862,45111855,70276502,22905105
2023-07-07,23102873,67096342,39069712,42308680,74793828,73809323,18201647,48458943
2023-07-10,57799087,79650154,36902830,24205053,61450800,27636432,71770787,44908620
2023-07-11,53178068,71803178,35560328,46799415,69135801,72741733,25680315,76813733
2023-07-12,30325339,67138902,34083785,56751154,75041443,46508744,20658553,55883592
2023-07-13,72888503,61794079,65543111,49943500,39036822,21444489,79890896,64250511
2023-07-14,53888665,75392605,38962516,15226884,24678636,24332947,20166664,70591171
2023-07-17,44581501,20002828,25056396,74936680,46085071,62082573,53772747,78247265
2023-07-18,16406368,15131562,32045818,18417932,71297967,26297549,68255765,68514502
2023-07-19,38618516,41218129,48423281,22339096,45699550,76844121,53110706,73778382
2023-07-20,74565730,71235862,50949252,30604223,44978785,27715228,29254771,35267512
2023-07-21,20785267,55488398,40828037,72366574,55445745,65399600,31412281,30853093
2023-07-24,78285793,37367456,37322717,19506371,48870528,64331133,67233931,36278922
2023-07-25,33001960,27841272,47800222,15078563,51627153,61930266,59959221,66152607
2023-07-26,37747442,63593510,70068560,48165246,42821433,38582744,78586373,28917530
2023-07-27,70194542,43332950,59134346,66470003,51716989,54314383,52623915,75012509
2023-07-28,31150865,25782554,76393939,79651785,20171943,35524451,15895176,72597520
2023-07-31,77068025,48444652,60789743,70463195,25490282,41078561,75836915,79664931
2023-08-01,33908234,40136043,51062152,67528504,58863735,60881039,66066404,41742482
2023-08-02,60194168,44988305,52297281,54059069,75197367,53822304,25179188,42146602
2023-08-03,73542358,43576855,40259300,27449925,52082638,20880322,74186657,59183596
2023-08-04,64622191,48914738,48668992,16372407,61032815,27837078,29124295,44596474
2023-08-07,78349631,79419118,20115011,33910859,25604336,67604810,45684041,27068217
2023-08-08,52043861,56120423,33127203,43013885,68973712,72402479,78404334,70014811
2023-08-09,30866128,34501490,60650997,44170099,26389611,46775673,37379432,41180354
2023-08-10,72219908,62596201,74589497,68333167,21453001,57905279,36733951,66501197
2023-08-11,55032875,33371718,15549656,43657474,38862803,62813521,32514025,53374657
2023-08-14,25897034,77653489,31592258,38990957,58059781,72984558,68803562,73207004
2023-08-15,59474126,66819951,43604680,49623456,60522439,31431080,27904572,70930769
2023-08-16,32071962,20982547,68912533,44864521,22940012,35967851,77390152,28318180
2023-08-17,54265186,65850138,72875670,49916702,19736033,31982748,52174541,53064044
2023-08-18,20432019,62942277,29077387,22913614,42293692,19844218,58153380,22309356
2023-08-21,36130108,25462554,35180425,38352262,25023647,38019057,38925594,50802007
2023-08-22,33479375,47010888,59040993,19533027,39124082,54608004,27616424,32004151
2023-08-23,69089633,59503284,42893802,38809421,48022709,22006423,35589023,17679853
2023-08-24,69133825,36006444,34773001,15901111,54058921,58053468,56605251,49358923
2023-08-25,25392034,41427192,69311773,47591471,15018179,76894364,58936769,46222324
2023-08-28,77071719,79397086,72232661,67445901,35211307,15477563,41226802,71873260
2023-08-29,31394487,50457556,67158277,62121026,42366129,72742937,54686624,46293727
2023-08-30,45671003,17792537,76115521,74010416,16523155,23560871,45004180,57713873
2023-08-31,57066990,71586535,71050013,73345972,54575575,43578626,51316160,50850508
2023-09-01,27912550,18147887,56844417,39555117,36570775,18022488,55091627,68034883
2023-09-04,61737861,38641900,23480287,19809073,62026230,36484799,49634058,42233046
2023-09-05,66484872,31332364,59721257,72200194,34901465,32482130,43931648,15777277
2023-09-06,77953107,28053104,79678799,79757117,77399768,68172647,36021613,20254709
2023-09-07,51204667,50141974,33116299,36181525,67124451,19510465,77919610,59376009
2023-09-08,46643648,35639379,53959104,60769490,50297606,66830738,39117194,76104054
2023-09-11,53294471,63674916,76744884,16620706,71669129,44081664,70359100,25906180
2023-09-12,58683574,39522485,52257799,36018059,60349049,36416125,63349951,37283505
2023-09-13,73630998,70188084,56529775,45966709,68799406,32505882,34270022,52391271
2023-09-14,77612095,75360283,54488817,26457860,54214091,75974005,28099841,42744013
2023-09-15,24693374,38834000,61749580,49325001,71364672,60564076,47352398,57884859
2023-09-18,67635202,42992091,69222350,34290600,35279155,23993526,65903367,36281121
2023-09-19,43563971,73874792,64502260,79149408,23696241,24379583,43554997,77437147
2023-09-20,45114233,61712769,60931435,22813516,29712728,71298099,66356275,37866887
2023-09-21,69351768,44783576,67705799,31182143,54563471,78470128,61416248,31228303
2023-09-22,68278510,43110905,72052489,65446690,65475140,35571362,34869486,54952222
2023-09-25,51230949,42764209,72933357,42390898,47429394,53939624,71246361,69648902
2023-09-26,19307086,54788840,31954692,48646879,68220547,67362820,19238119,72127746
2023-09-27,55885438,65956421,16199217,26879882,20707013,51114341,77583804,35883868
2023-09-28,40793044,22581002,46193070,20547631,39978713,48486211,73074153,77554723
2023-09-29,23329442,33794744,68007525,39275941,15225648,43055952,50215282,57196028
2023-10-02,71501560,50232764,56860474,39130071,31370790,24101949,67454434,78765094
2023-10-03,45371444,16002021,75974218,74798818,51142711,32712052,22662579,16412547
2023-10-04,23831924,71624005,28507188,34520338,53352054,29837972,51746733,26195784
2023-10-05,68849389,50739564,47596266,69065989,38132582,67705332,57889192,64794678
2023-10-06,54722995,41584138,78982867,27044455,74472904,55090223,79711208,33180624
2023-10-09,18456653,43788365,47122771,52090229,60996275,57469022,77832468,76019440
2023-10-10,70760867,61926657,51504340,25736236,46154957,20370607,75420219,20759166
2023-10-11,65807243,32069223,71808273,55952235,62503983,57947221,48302584,69994643
2023-10-12,75186000,30446786,60956920,79018109,71574518,19020362,59493605,50448909
2023-10-13,16888806,25884598,16931441,21277609,53485384,66904112,72431495,22697965
2023-10-16,60187464,63750452,65596681,62855970,24933326,64594510,17111722,58419228
2023-10-17,45912354,27453218,61671201,23165571,32174564,26048817,41511967,34463692
2023-10-18,67479739,75245216,46282329,18727904,21680753,19626940,17177415,27066531
2023-10-19,52516108,72110167,77072733,58526860,55936062,62561353,73082795,77393644
2023-10-20,50314894,17928785,28716680,18232567,54284340,55997349,50294153,15682932
2023-10-23,59181713,63486335,27313453,58965347,40664339,71136671,36083966,53035472
2023-10-24,58566194,30705328,41301554,52916341,70464007,64939892,53466902,30610670
2023-10-25,19058848,24758579,55054430,74732970,33835807,48001263,41009219,58623997
2023-10-26,78787653,19791164,58099689,38585426,35777582,17669086,75267695,33086321
2023-10-27,77201082,16612119,70794422,21216618,46794324,35357412,73142771,16205290
2023-10-30,15809178,39704748,63753731,66481355,48580728,79366187,36005861,51965443
2023-10-31,73263958,30516706,47251324,37349834,54805032,29794011,65861533,55447355
2023-11-01,70109050,40553597,37596028,61673151,30877778,59051102,76303272,34155155
2023-11-02,21934106,21277120,60645125,53435211,72831644,72230149,48001302,16280202
2023-11-03,78391073,52771235,54665485,41149594,59640057,51135949,62589380,79329705
2023-11-06,56040759,57569880,63655043,25487592,42992926,76569657,17756308,75877525
2023-11-07,34339821,44804972,49396761,62096216,58593077,56653974,49710135,74928684
2023-11-08,46066661,58577264,58136622,45890345,64347843,30474959,16124165,35029429
2023-11-09,49275469,24835003,56297775,35561154,21791466,46601688,67850544,52600199
2023-11-10,37284899,67915325,62670630,71728578,72568092,48056678,68200080,74457819
2023-11-13,43398068,77779882,24277584,47051283,31876290,53406465,47917720,63294828
2023-11-14,31530109,57814945,24980178,41024091,15523136,64701669,21113279,78469480
2023-11-15,38195170,15143704,15174588,35520598,62606251,70424680,61268951,50296861
2023-11-16,42965074,30366031,52328050,19172975,17778550,44707366,77176597,51355296
2023-11-17,49575901,28723361,31218864,52786306,42823886,73546017,76841100,32986272
2023-11-20,38533566,23454364,72968453,15481193,70872558,64775474,48750416,30687406
2023-11-21,20779277,72063314,77306110,17759127,33794580,52747751,28572833,44971573
2023-11-22,59324346,64477526,50084764,48495658,64424045,45898410,49124505,47715683
2023-11-23,17892371,48493714,27707658,72709991,59883001,59327743,68206226,18121754
2023-11-24,25200944,24755672,19739023,28983877,36054430,72472088,26881497,25118483
2023-11-27,61276888,77266549,56082269,15627475,41395334,35089955,38438587,19896544
2023-11-28,38747415,44169138,48070232,44121418,38449808,47073871,17488322,18910936
2023-11-29,64606925,39669000,29330983,60175647,53262007,62122424,58486209,19493291
2023-11-30,65794649,56330304,32810506,65871675,44865170,24696337,49061915,65803178
2023-12-01,71343141,79085033,53179967,21357658,38232550,58411002,63694273,21330386
2023-12-04,76900502,53268818,61892742,25584340,38741691,53344932,63920725,58414702
2023-12-05,25539669,50951072,55401561,50351787,16031810,71747610,44556294,25853844
2023-12-06,77670767,28626273,46789623,43391151,73874781,63519009,77621699,29898793
2023-12-07,34599352,54929679,26835157,78603569,62085346,72585152,18175920,72598752
2023-12-08,62108178,62865579,72789784,49310156,26997945,48298188,39317477,29476023
2023-12-11,32292909,55549223,34935762,70490901,43065720,63275229,77879590,34963714
2023-12-12,34413938,68609910,23870046,62826978,59828060,33699460,75772819,17733197
2023-12-13,73149762,56801105,19768424,72973294,62999921,51413713,63838725,58021774
2023-12-14,32016233,55975905,71401891,18482837,55297917,63890445,58835592,71187808
2023-12-15,65746642,75645720,42871254,75816795,49195507,46255180,50262771,62495465
2023-12-18,49496200,50471228,66590190,49990484,52314933,40092678,51605179,24946581
2023-12-19,63687387,16286188,24509388,26189741,75759565,38794631,79671006,33756288
2023-12-20,25228691,57376837,25531544,52091985,62887266,17969137,28588477,25989406
2023-12-21,71043692,64514516,48398593,59990622,21999993,19933574,59045209,74663150
2023-12-22,56598278,34863161,55904385,35708283,18143197,24787763,74939107,27366626
2023-12-25,66408589,35945989,65101832,20881468,47908377,49652016,78626393,66265908
2023-12-26,49020414,40966431,35849307,69826093,31809862,44883471,31960411,55785363
2023-12-27,67870216,29670696,75024396,27773924,65293414,72214186,15310404,47381855
2023-12-28,48827578,29817327,28196706,66027732,66456350,29551858,52794674,62934390
2023-12-29,28907579,38414250,39191656,28467149,38582788,52015194,19383305,15177589
2024-01-01,20453174,56503270,35571084,61300120,77508194,23766011,72756945,32648459
2024-01-02,21124152,33561310,75508958,34258714,58246833,47940576,60575950,39771506
2024-01-03,16164795,45262281,60639764,62607527,47284142,40130420,71465080,31494287
2024-01-04,58332370,25533405,50146143,63166715,57327422,66826814,40334268,23395194
2024-01-05,72461678,65571256,66960501,51658811,49147379,58283164,50491168,65060743
2024-01-08,68009395,61684915,17058721,74486486,44999757,67756167,70234564,16854711
2024-01-09,28767053,18662097,67292039,75819934,72151550,32805728,29956836,68176461
2024-01-10,17409381,23737723,30733562,22233646,30802876,61924413,63619879,27134801
2024-01-11,61695860,77745175,69989096,46268475,28707555,22036968,71602197,76378431
2024-01-12,55580924,56608947,55946799,71590236,57626138,45774034,26677909,67626230
2024-01-15,40086627,19297084,37933441,37288814,44370007,63512468,79910771,58090141
2024-01-16,26959207,79386376,52631205,59311069,69662567,46641896,73547214,75698465
2024-01-17,72190864,62628766,30486047,78226994,32413788,40650772,17972944,19406455
2024-01-18,47293149,74537422,20393333,46792217,50830580,30306328,54440946,42747691
2024-01-19,78881480,68477891,28482663,48590483,54232876,44929513,27913404,33124592
2024-01-22,68274943,52597374,19512121,71639013,50997845,42900535,36332012,43996577
2024-01-23,35060832,32630375,75840356,70008850,49508615,48324310,78007422,41883259
2024-01-24,15077175,69230536,21908008,37097434,61347534,21847946,34120761,42076720
2024-01-25,26074355,66227244,57002112,54657176,71142704,78991840,60610395,18921076
2024-01-26,33856024,22648392,26864040,68997927,78731268,24528595,78972538,59059846
2024-01-29,66689101,67762777,69214985,35213221,72644147,64937048,38684821,55576901
2024-01-30,34789002,61720387,54455158,35629875,53277823,40713753,65256532,15654405
2024-01-31,65426676,16600720,33941059,17700502,15483843,31028263,28495465,16135189
2024-02-01,16558242,34382543,68094242,43493532,15749130,42472819,73903248,65326407
2024-02-02,47648168,34996814,60977981,44764622,79337809,30488523,21553540,61117348
2024-02-05,28074362,71516194,39463497,69899642,59951337,51667551,24019985,29146958
2024-02-06,64375565,60225848,35978606,26467529,39630512,32082272,35473232,29094233
2024-02-07,52873885,62980339,57333002,50577294,71713245,32283529,38944899,44903398
